symbol,date,adjusted_close,close,amount,turnover_rate
SH.600019,2016-10-27,2.39,2.39,144351602.0,0.16
SH.600019,2016-10-28,2.35,2.35,177115313.0,0.19
SH.600019,2016-10-31,2.36,2.36,151562856.0,0.16
SH.600019,2016-11-01,2.38,2.38,165670712.0,0.18
SH.600019,2016-11-02,2.3,2.3,158700538.0,0.17
SH.600019,2016-11-03,2.32,2.32,204815432.0,0.22
SH.600019,2016-11-04,2.33,2.33,168445946.0,0.18
SH.600019,2016-11-07,2.44,2.44,320929456.0,0.35
SH.600019,2016-11-08,2.42,2.42,220017947.0,0.24
SH.600019,2016-11-09,2.35,2.35,221914738.0,0.24
SH.600019,2016-11-10,2.44,2.44,303195536.0,0.32
SH.600019,2016-11-11,2.65,2.65,698824592.0,0.73
SH.600019,2016-11-14,2.84,2.84,925746080.0,0.94
SH.600019,2016-11-15,2.73,2.73,369195584.0,0.37
SH.600019,2016-11-16,2.67,2.67,201721710.0,0.21
SH.600019,2016-11-17,2.66,2.66,178404444.0,0.18
SH.600019,2016-11-18,2.73,2.73,328629968.0,0.33
SH.600019,2016-11-21,2.7,2.7,231566202.0,0.24
SH.600019,2016-11-22,2.91,2.91,601095408.0,0.6
SH.600019,2016-11-23,2.87,2.87,612616640.0,0.6
SH.600019,2016-11-24,2.93,2.93,420544016.0,0.41
SH.600019,2016-11-25,3.06,3.06,685610144.0,0.67
SH.600019,2016-11-28,3.13,3.13,514409520.0,0.49
SH.600019,2016-11-29,3.32,3.32,957664320.0,0.88
SH.600019,2016-11-30,3.15,3.15,363328160.0,0.34
SH.600019,2016-12-08,3.35,3.35,801918512.0,0.73
SH.600019,2016-12-09,3.65,3.65,1081422096.0,0.98
SH.600019,2016-12-12,3.65,3.65,1233836400.0,1.05
SH.600019,2016-12-13,3.94,3.94,1013525840.0,0.87
SH.600019,2016-12-14,3.62,3.62,970498016.0,0.84
SH.600019,2016-12-15,3.45,3.45,709673360.0,0.65
SH.600019,2016-12-16,3.25,3.25,526027648.0,0.49
SH.600019,2016-12-19,3.32,3.32,398741424.0,0.37
SH.600019,2016-12-20,3.12,3.12,530320224.0,0.51
SH.600019,2016-12-21,3.17,3.17,398694128.0,0.38
SH.600019,2016-12-22,3.07,3.07,417036464.0,0.4
SH.600019,2016-12-23,3.07,3.07,353415824.0,0.34
SH.600019,2016-12-26,2.95,2.95,345473120.0,0.34
SH.600019,2016-12-27,2.95,2.95,212043650.0,0.21
SH.600019,2016-12-28,2.99,2.99,282942064.0,0.28
SH.600019,2016-12-29,3.04,3.04,234427272.0,0.23
SH.600019,2016-12-30,3.1,3.1,314911808.0,0.3
SH.600019,2017-01-03,3.1,3.1,350971504.0,0.34
SH.600019,2017-01-04,3.22,3.22,382062112.0,0.36
SH.600019,2017-01-05,3.23,3.23,265525289.0,0.25
SH.600019,2017-01-06,3.36,3.36,405587680.0,0.37
SH.600019,2017-01-09,3.39,3.39,325607760.0,0.3
SH.600019,2017-01-10,3.55,3.55,490776448.0,0.44
SH.600019,2017-01-11,3.62,3.62,777500080.0,0.68
SH.600019,2017-01-12,3.54,3.54,387401168.0,0.34
SH.600019,2017-01-13,3.59,3.59,401868048.0,0.36
SH.600019,2017-01-16,3.71,3.71,799112832.0,0.71
SH.600019,2017-01-17,3.59,3.59,294747264.0,0.26
SH.600019,2017-01-18,3.75,3.75,631568832.0,0.55
SH.600019,2017-01-19,3.74,3.74,562901200.0,0.49
SH.600019,2017-01-20,3.68,3.68,348898928.0,0.31
SH.600019,2017-01-23,3.55,3.55,560835664.0,0.5
SH.600019,2017-02-27,4.06,4.06,2641306960.0,1.65
SH.600019,2017-02-28,3.84,3.84,1136118016.0,0.72
SH.600019,2017-03-01,3.83,3.83,884960240.0,0.57
SH.600019,2017-03-02,3.75,3.75,670520368.0,0.43
SH.600019,2017-03-03,3.6,3.6,604290944.0,0.4
SH.600019,2017-03-06,3.63,3.63,362208912.0,0.24
SH.600019,2017-03-07,3.57,3.57,309201904.0,0.2
SH.600019,2017-03-08,3.43,3.43,603219168.0,0.41
SH.600019,2017-03-09,3.4,3.4,439142896.0,0.3
SH.600019,2017-03-10,3.55,3.55,568979520.0,0.38
SH.600019,2017-03-13,3.58,3.58,375211584.0,0.25
SH.600019,2017-03-14,3.65,3.65,521954832.0,0.34
SH.600019,2017-03-15,3.63,3.63,332678160.0,0.22
SH.600019,2017-03-16,3.66,3.66,385135792.0,0.25
SH.600019,2017-03-17,3.47,3.47,476145408.0,0.32
SH.600019,2017-03-20,3.48,3.48,333959008.0,0.23
SH.600019,2017-03-21,3.43,3.43,369634960.0,0.25
SH.600019,2017-03-22,3.26,3.26,670769712.0,0.47
SH.600019,2017-03-23,3.21,3.21,397729696.0,0.28
SH.600019,2017-03-24,3.32,3.32,343155968.0,0.24
SH.600019,2017-03-27,3.24,3.24,418004880.0,0.29
SH.600019,2017-03-28,3.24,3.24,251070547.0,0.18
SH.600019,2017-03-29,3.28,3.28,287041536.0,0.2
SH.600019,2017-03-30,3.19,3.19,280260400.0,0.2
SH.600019,2017-03-31,3.26,3.26,250979942.0,0.18
SH.600019,2017-04-05,3.48,3.48,765253696.0,0.52
SH.600019,2017-04-06,3.49,3.49,497734256.0,0.33
SH.600019,2017-04-07,3.44,3.44,308856064.0,0.21
SH.600019,2017-04-10,3.46,3.46,421517632.0,0.28
SH.600019,2017-04-11,3.36,3.36,773666960.0,0.53
SH.600019,2017-04-12,3.3,3.3,465624112.0,0.32
SH.600019,2017-04-13,3.29,3.29,275019712.0,0.19
SH.600019,2017-04-14,3.3,3.3,400163280.0,0.28
SH.600019,2017-04-17,3.25,3.25,310876128.0,0.22
SH.600019,2017-04-18,3.15,3.15,377151408.0,0.26
SH.600019,2017-04-19,2.94,2.94,461340592.0,0.34
SH.600019,2017-04-20,2.97,2.97,234872819.0,0.17
SH.600019,2017-04-21,3.0,3.0,182109262.0,0.13
SH.600019,2017-04-24,2.8,2.8,364101600.0,0.27
SH.600019,2017-04-25,2.84,2.84,201944335.0,0.15
SH.600019,2017-04-26,2.91,2.91,339071632.0,0.25
SH.600019,2017-04-27,2.89,2.89,303101632.0,0.23
SH.600019,2017-04-28,2.99,2.99,338206112.0,0.25
SH.600019,2017-05-02,3.03,3.03,343257104.0,0.25
SH.600019,2017-05-03,2.97,2.97,286511552.0,0.21
SH.600019,2017-05-04,2.9,2.9,246564630.0,0.18
SH.600019,2017-05-05,2.8,2.8,274975808.0,0.21
SH.600019,2017-05-08,2.75,2.75,222026572.0,0.17
SH.600019,2017-05-09,2.72,2.72,257497916.0,0.2
SH.600019,2017-05-10,2.67,2.67,252269805.0,0.19
SH.600019,2017-05-11,2.62,2.62,403834224.0,0.31
SH.600019,2017-05-12,2.6,2.6,261578465.0,0.2
SH.600019,2017-05-15,2.65,2.65,213377776.0,0.16
SH.600019,2017-05-16,2.69,2.69,224868559.0,0.17
SH.600019,2017-05-17,2.71,2.71,260136068.0,0.2
SH.600019,2017-05-18,2.7,2.7,208990938.0,0.16
SH.600019,2017-05-19,2.74,2.74,301485296.0,0.23
SH.600019,2017-05-22,2.9,2.9,586101984.0,0.43
SH.600019,2017-05-23,3.03,3.03,638297088.0,0.46
SH.600019,2017-05-24,2.97,2.97,340705552.0,0.25
SH.600019,2017-05-25,3.16,3.16,617818848.0,0.44
SH.600019,2017-05-26,3.22,3.22,485192400.0,0.34
SH.600019,2017-05-31,3.09,3.09,453539600.0,0.32
SH.600019,2017-06-01,3.06,3.06,361982592.0,0.26
SH.600019,2017-06-02,3.11,3.11,259919966.0,0.19
SH.600019,2017-06-05,3.04,3.04,248481576.0,0.18
SH.600019,2017-06-06,3.11,3.11,344513744.0,0.25
SH.600019,2017-06-07,3.18,3.18,367367376.0,0.26
SH.600019,2017-06-08,3.24,3.24,296507008.0,0.21
SH.600019,2017-06-09,3.24,3.24,298032112.0,0.21
SH.600019,2017-06-12,3.21,3.21,269831824.0,0.19
SH.600019,2017-06-13,3.33,3.33,458821600.0,0.32
SH.600019,2017-06-14,3.28,3.28,352416624.0,0.25
SH.600019,2017-06-15,3.32,3.32,273510608.0,0.2
SH.600019,2017-06-16,3.34,3.34,505379808.0,0.36
SH.600019,2017-06-19,3.41,3.41,425660096.0,0.3
SH.600019,2017-06-20,3.38,3.38,290550032.0,0.2
SH.600019,2017-06-21,3.52,3.52,472275872.0,0.33
SH.600019,2017-06-22,3.47,3.47,391664512.0,0.27
SH.600019,2017-06-23,3.42,3.42,299393744.0,0.21
SH.600019,2017-06-26,3.55,3.55,621718816.0,0.43
SH.600019,2017-06-27,3.57,3.57,538526576.0,0.37
SH.600019,2017-06-28,3.66,3.66,923471712.0,0.62
SH.600019,2017-06-29,3.67,3.67,353287680.0,0.24
SH.600019,2017-06-30,3.67,3.67,281545872.0,0.19
SH.600019,2017-07-03,3.95,3.95,1172077424.0,0.77
SH.600019,2017-07-04,3.8,3.8,673338848.0,0.44
SH.600019,2017-07-05,3.88,3.88,478638800.0,0.31
SH.600019,2017-07-06,3.97,3.97,647913936.0,0.42
SH.600019,2017-07-07,3.98,3.98,511667440.0,0.33
SH.600019,2017-07-10,4.22,4.22,1273245968.0,0.8
SH.600019,2017-07-11,4.17,4.17,582593584.0,0.37
SH.600019,2017-07-12,4.06,4.06,771770880.0,0.49
SH.600019,2017-07-13,4.19,4.19,596373168.0,0.38
SH.600019,2017-07-14,4.14,4.14,331179200.0,0.21
SH.600019,2017-07-17,4.08,4.08,823059632.0,0.52
SH.600019,2017-07-18,4.27,4.27,799009200.0,0.5
SH.600019,2017-07-19,4.55,4.55,1545145776.0,0.93
SH.600019,2017-07-20,4.41,4.41,780599696.0,0.47
SH.600019,2017-07-21,4.44,4.44,599398992.0,0.37
SH.600019,2017-07-24,4.25,4.25,1205511632.0,0.74
SH.600019,2017-07-25,4.16,4.16,829403472.0,0.52
SH.600019,2017-07-26,4.17,4.17,707771696.0,0.44
SH.600019,2017-07-27,4.01,4.01,802696240.0,0.51
SH.600019,2017-07-28,4.08,4.08,433972944.0,0.28
SH.600019,2017-07-31,4.4,4.4,1493639744.0,0.92
SH.600019,2017-08-01,4.4,4.4,983873536.0,0.59
SH.600019,2017-08-02,4.52,4.52,1147916224.0,0.69
SH.600019,2017-08-03,4.73,4.73,1361659040.0,0.8
SH.600019,2017-08-04,5.06,5.06,2512481728.0,1.4
SH.600019,2017-08-07,5.6,5.6,3053891488.0,1.63
SH.600019,2017-08-08,5.43,5.43,2881470144.0,1.51
SH.600019,2017-08-09,5.6,5.6,1854788352.0,0.99
SH.600019,2017-08-10,5.18,5.18,1338522240.0,0.73
SH.600019,2017-08-11,4.67,4.67,1886903280.0,1.08
SH.600019,2017-08-14,4.75,4.75,1323243376.0,0.76
SH.600019,2017-08-15,4.78,4.78,946599200.0,0.55
SH.600019,2017-08-16,4.8,4.8,652542272.0,0.38
SH.600019,2017-08-17,4.92,4.92,955809600.0,0.55
SH.600019,2017-08-18,4.78,4.78,652502336.0,0.38
SH.600019,2017-08-21,5.09,5.09,1099278208.0,0.62
SH.600019,2017-08-22,5.18,5.18,928514304.0,0.51
SH.600019,2017-08-23,4.87,4.87,760327792.0,0.43
SH.600019,2017-08-24,5.0,5.0,663929792.0,0.37
SH.600019,2017-08-25,5.04,5.04,1190635440.0,0.67
SH.600019,2017-08-28,4.96,4.96,1214171696.0,0.69
SH.600019,2017-08-29,4.94,4.94,1025560384.0,0.58
SH.600019,2017-08-30,5.26,5.26,1685808672.0,0.93
SH.600019,2017-08-31,5.16,5.16,1399895408.0,0.78
SH.600019,2017-09-01,5.53,5.53,2599803904.0,1.38
SH.600019,2017-09-04,5.6,5.6,1754943696.0,0.92
SH.600019,2017-09-05,5.35,5.35,981249392.0,0.53
SH.600019,2017-09-06,5.35,5.35,717664816.0,0.39
SH.600019,2017-09-07,5.12,5.12,986806304.0,0.54
SH.600019,2017-09-08,4.98,4.98,930219600.0,0.52
SH.600019,2017-09-11,4.94,4.94,908282112.0,0.52
SH.600019,2017-09-12,5.0,5.0,894605872.0,0.5
SH.600019,2017-09-13,5.01,5.01,963173504.0,0.54
SH.600019,2017-09-14,4.72,4.72,1468651888.0,0.85
SH.600019,2017-09-15,4.36,4.36,1951792848.0,1.19
SH.600019,2017-09-18,4.33,4.33,924562848.0,0.57
SH.600019,2017-09-19,4.32,4.32,692170128.0,0.43
SH.600019,2017-09-20,4.39,4.39,657150608.0,0.4
SH.600019,2017-09-21,4.28,4.28,690564256.0,0.42
SH.600019,2017-09-22,4.13,4.13,979176928.0,0.62
SH.600019,2017-09-25,4.09,4.09,399169408.0,0.25
SH.600019,2017-09-26,4.23,4.23,578581312.0,0.36
SH.600019,2017-09-27,4.42,4.42,934574304.0,0.57
SH.600019,2017-09-28,4.3,4.3,457643408.0,0.28
SH.600019,2017-09-29,4.35,4.35,263699734.0,0.16
SH.600019,2017-10-09,4.42,4.42,524139440.0,0.32
SH.600019,2017-10-10,4.3,4.3,473103776.0,0.29
SH.600019,2017-10-11,4.24,4.24,549157056.0,0.34
SH.600019,2017-10-12,4.33,4.33,494753488.0,0.31
SH.600019,2017-10-13,4.49,4.49,740452688.0,0.45
SH.600019,2017-10-16,4.57,4.57,764167664.0,0.45
SH.600019,2017-10-17,4.44,4.44,427057120.0,0.26
SH.600019,2017-10-18,4.36,4.36,366259920.0,0.22
SH.600019,2017-10-19,4.41,4.41,540911424.0,0.33
SH.600019,2017-10-20,4.51,4.51,365434672.0,0.22
SH.600019,2017-10-23,4.48,4.48,320107584.0,0.19
SH.600019,2017-10-24,4.61,4.61,706799632.0,0.42
SH.600019,2017-10-25,4.67,4.67,453170752.0,0.27
SH.600019,2017-10-26,4.82,4.82,819336848.0,0.47
SH.600019,2017-10-27,4.66,4.66,661720688.0,0.38
SH.600019,2017-10-30,4.67,4.67,829255760.0,0.49
SH.600019,2017-10-31,4.63,4.63,377468048.0,0.22
SH.600019,2017-11-01,4.81,4.81,769592432.0,0.44
SH.600019,2017-11-02,4.84,4.84,576925968.0,0.33
SH.600019,2017-11-03,4.83,4.83,810348048.0,0.47
SH.600019,2017-11-06,5.07,5.07,1088724160.0,0.62
SH.600019,2017-11-07,5.18,5.18,1707778112.0,0.93
SH.600019,2017-11-08,5.18,5.18,926924608.0,0.51
SH.600019,2017-11-09,5.25,5.25,871089136.0,0.47
SH.600019,2017-11-10,5.3,5.3,754932336.0,0.42
SH.600019,2017-11-13,5.62,5.62,1679637408.0,0.89
SH.600019,2017-11-14,5.79,5.79,1957436960.0,1.0
SH.600019,2017-11-15,5.71,5.71,1298410688.0,0.68
SH.600019,2017-11-16,5.59,5.59,938994320.0,0.49
SH.600019,2017-11-17,5.8,5.8,1453531728.0,0.75
SH.600019,2017-11-20,5.63,5.63,1032036576.0,0.54
SH.600019,2017-11-21,5.89,5.89,1542108640.0,0.78
SH.600019,2017-11-22,6.05,6.05,1316274240.0,0.66
SH.600019,2017-11-23,5.84,5.84,1427966544.0,0.71
SH.600019,2017-11-24,5.86,5.86,965657616.0,0.5
SH.600019,2017-11-27,5.87,5.87,1206431632.0,0.62
SH.600019,2017-11-28,6.08,6.08,1434100768.0,0.73
SH.600019,2017-11-29,6.38,6.38,2215771920.0,1.07
SH.600019,2017-11-30,6.34,6.34,1254037552.0,0.6
SH.600019,2017-12-01,6.07,6.07,1625034208.0,0.81
SH.600019,2017-12-04,5.96,5.96,1224846928.0,0.62
SH.600019,2017-12-05,5.96,5.96,2122932000.0,1.06
SH.600019,2017-12-06,5.46,5.46,1850530944.0,0.98
SH.600019,2017-12-07,5.22,5.22,824396864.0,0.45
SH.600019,2017-12-08,5.36,5.36,1036345520.0,0.56
SH.600019,2017-12-11,5.48,5.48,596620768.0,0.32
SH.600019,2017-12-12,5.32,5.32,594955728.0,0.32
SH.600019,2017-12-13,5.43,5.43,439493104.0,0.24
SH.600019,2017-12-14,5.43,5.43,341296432.0,0.18
SH.600019,2017-12-15,5.18,5.18,577388672.0,0.32
SH.600019,2017-12-18,5.36,5.36,478557088.0,0.26
SH.600019,2017-12-19,5.46,5.46,493838816.0,0.27
SH.600019,2017-12-20,5.2,5.2,568233040.0,0.31
SH.600019,2017-12-21,5.37,5.37,445771520.0,0.24
SH.600019,2017-12-22,5.39,5.39,389276256.0,0.21
SH.600019,2017-12-25,5.29,5.29,397283712.0,0.21
SH.600019,2017-12-26,5.31,5.31,295217760.0,0.16
SH.600019,2017-12-27,5.33,5.33,531612176.0,0.29
SH.600019,2017-12-28,5.61,5.61,811240048.0,0.43
SH.600019,2017-12-29,5.6,5.6,378680432.0,0.2
SH.600019,2018-01-02,5.92,5.92,969133312.0,0.49
SH.600019,2018-01-03,5.89,5.89,760909984.0,0.38
SH.600019,2018-01-04,5.9,5.9,673249360.0,0.34
SH.600019,2018-01-05,5.83,5.83,575547760.0,0.29
SH.600019,2018-01-08,6.25,6.25,1315746832.0,0.65
SH.600019,2018-01-09,6.06,6.06,934047232.0,0.46
SH.600019,2018-01-10,6.01,6.01,619455712.0,0.31
SH.600019,2018-01-11,5.79,5.79,750507920.0,0.38
SH.600019,2018-01-12,6.05,6.05,858090336.0,0.43
SH.600019,2018-01-15,5.78,5.78,934450848.0,0.48
SH.600019,2018-01-16,5.83,5.83,634314432.0,0.33
SH.600019,2018-01-17,5.91,5.91,934603792.0,0.47
SH.600019,2018-01-18,6.18,6.18,2126550272.0,1.05
SH.600019,2018-01-19,6.27,6.27,3952057824.0,1.91
SH.600019,2018-01-22,6.28,6.28,2708205328.0,1.31
SH.600019,2018-01-23,6.2,6.2,2630078720.0,1.29
SH.600019,2018-01-24,6.26,6.26,2163805584.0,1.05
SH.600019,2018-01-25,6.7,6.7,2950193696.0,1.4
SH.600019,2018-01-26,6.67,6.67,3177868368.0,1.47
SH.600019,2018-01-29,6.97,6.97,2604871856.0,1.17
SH.600019,2018-01-30,6.73,6.73,1770091072.0,0.81
SH.600019,2018-01-31,6.94,6.94,1596515712.0,0.73
SH.600019,2018-02-01,7.24,7.24,2271897952.0,1.0
SH.600019,2018-02-02,8.06,8.06,2964649344.0,1.26
SH.600019,2018-02-05,8.19,8.19,2978067648.0,1.21
SH.600019,2018-02-06,8.03,8.03,3517073840.0,1.46
SH.600019,2018-02-07,7.61,7.61,3555680272.0,1.47
SH.600019,2018-02-08,7.1,7.1,2536757664.0,1.13
SH.600019,2018-02-09,6.96,6.96,3170211520.0,1.49
SH.600019,2018-02-12,6.95,6.95,1589300176.0,0.73
SH.600019,2018-02-13,6.95,6.95,1626347184.0,0.73
SH.600019,2018-02-14,7.24,7.24,1179758144.0,0.52
SH.600019,2018-02-22,7.38,7.38,1671300352.0,0.74
SH.600019,2018-02-23,7.46,7.46,1417090064.0,0.62
SH.600019,2018-02-26,7.58,7.58,1697137984.0,0.72
SH.600019,2018-02-27,7.1,7.1,2203169920.0,0.98
SH.600019,2018-02-28,7.0,7.0,1305142112.0,0.59
SH.600019,2018-03-01,6.96,6.96,1030821136.0,0.47
SH.600019,2018-03-02,6.57,6.57,1351984560.0,0.64
SH.600019,2018-03-05,6.47,6.47,1285948896.0,0.62
SH.600019,2018-03-06,6.6,6.6,1156442704.0,0.55
SH.600019,2018-03-07,6.38,6.38,761943664.0,0.36
SH.600019,2018-03-08,6.34,6.34,683830176.0,0.33
SH.600019,2018-03-09,6.06,6.06,1609487216.0,0.8
SH.600019,2018-03-12,6.17,6.17,1293388672.0,0.64
SH.600019,2018-03-13,6.19,6.19,947021360.0,0.46
SH.600019,2018-03-14,6.49,6.49,1195741616.0,0.58
SH.600019,2018-03-15,6.5,6.5,768466736.0,0.37
SH.600019,2018-03-16,6.37,6.37,618533792.0,0.29
SH.600019,2018-03-19,6.08,6.08,818884176.0,0.41
SH.600019,2018-03-20,6.13,6.13,504108416.0,0.25
SH.600019,2018-03-21,6.12,6.12,613287424.0,0.3
SH.600019,2018-03-22,6.01,6.01,535160800.0,0.27
SH.600019,2018-03-23,5.64,5.64,1770637584.0,0.94
SH.600019,2018-03-26,5.29,5.29,1195553024.0,0.65
SH.600019,2018-03-27,5.36,5.36,738287824.0,0.4
SH.600019,2018-03-28,5.31,5.31,513865328.0,0.28
SH.600019,2018-03-29,5.6,5.6,868065312.0,0.46
SH.600019,2018-03-30,5.48,5.48,684816288.0,0.36
SH.600019,2018-04-02,5.52,5.52,735271680.0,0.38
SH.600019,2018-04-03,5.33,5.33,481284688.0,0.26
SH.600019,2018-04-04,5.19,5.19,478522656.0,0.26
SH.600019,2018-04-09,5.52,5.52,646834144.0,0.35
SH.600019,2018-04-10,5.84,5.84,880718992.0,0.45
SH.600019,2018-04-11,5.74,5.74,667578736.0,0.34
SH.600019,2018-04-12,5.68,5.68,328995472.0,0.17
SH.600019,2018-04-13,5.71,5.71,422305552.0,0.22
SH.600019,2018-04-16,5.46,5.46,728702848.0,0.39
SH.600019,2018-04-17,5.41,5.41,466813872.0,0.25
SH.600019,2018-04-18,5.7,5.7,951652192.0,0.49
SH.600019,2018-04-19,6.08,6.08,984395760.0,0.49
SH.600019,2018-04-20,6.05,6.05,789043104.0,0.39
SH.600019,2018-04-23,6.09,6.09,562627328.0,0.28
SH.600019,2018-04-24,6.21,6.21,1110958592.0,0.54
SH.600019,2018-04-25,6.17,6.17,429334416.0,0.21
SH.600019,2018-04-26,6.15,6.15,479498848.0,0.24
SH.600019,2018-04-27,6.2,6.2,552392320.0,0.27
SH.600019,2018-05-02,5.75,5.75,1195465280.0,0.61
SH.600019,2018-05-03,5.9,5.9,586672176.0,0.3
SH.600019,2018-05-04,5.96,5.96,498934560.0,0.25
SH.600019,2018-05-07,6.01,6.01,447743792.0,0.22
SH.600019,2018-05-08,6.03,6.03,463749328.0,0.23
SH.600019,2018-05-09,5.86,5.86,612388720.0,0.31
SH.600019,2018-05-10,5.89,5.89,282885184.0,0.14
SH.600019,2018-05-11,5.97,5.97,465081344.0,0.24
SH.600019,2018-05-14,6.1,6.1,543734608.0,0.27
SH.600019,2018-05-15,5.94,5.94,716112560.0,0.36
SH.600019,2018-05-16,5.82,5.82,376407024.0,0.19
SH.600019,2018-05-17,5.67,5.67,397569568.0,0.21
SH.600019,2018-05-18,5.74,5.74,377049840.0,0.2
SH.600019,2018-05-21,5.74,5.74,568402864.0,0.29
SH.600019,2018-05-22,5.59,5.59,414960304.0,0.22
SH.600019,2018-05-23,5.41,5.41,414508912.0,0.22
SH.600019,2018-05-24,5.42,5.42,215602243.0,0.12
SH.600019,2018-05-25,5.42,5.42,387436000.0,0.21
SH.600019,2018-05-28,5.38,5.38,234790272.0,0.13
SH.600019,2018-05-29,5.53,5.53,554846784.0,0.3
SH.600019,2018-05-30,5.21,5.21,482617056.0,0.26
SH.600019,2018-05-31,5.38,5.38,478120928.0,0.26
SH.600019,2018-06-01,5.49,5.49,500820880.0,0.26
SH.600019,2018-06-04,5.73,5.73,651205728.0,0.34
SH.600019,2018-06-05,5.74,5.74,367858528.0,0.19
SH.600019,2018-06-06,5.86,5.86,557317424.0,0.28
SH.600019,2018-06-07,6.15,6.15,966063648.0,0.48
SH.600019,2018-06-08,6.12,6.12,643168544.0,0.34
SH.600019,2018-06-11,6.23,6.23,592700288.0,0.3
SH.600019,2018-06-12,6.34,6.34,459071728.0,0.23
SH.600019,2018-06-13,6.33,6.33,537963152.0,0.27
SH.600019,2018-06-14,6.32,6.32,742162352.0,0.38
SH.600019,2018-06-15,6.38,6.38,774568960.0,0.39
SH.600019,2018-06-19,5.99,5.99,950991168.0,0.5
SH.600019,2018-06-20,6.07,6.07,516770400.0,0.27
SH.600019,2018-06-21,6.1,6.1,609194736.0,0.31
SH.600019,2018-06-22,6.1,6.1,510764288.0,0.27
SH.600019,2018-06-25,5.87,5.87,502744576.0,0.26
SH.600019,2018-06-26,5.5,5.5,583269168.0,0.33
SH.600019,2018-06-27,5.14,5.14,690452368.0,0.4
SH.600019,2018-06-28,5.07,5.07,482951840.0,0.28
SH.600019,2018-06-29,5.2,5.2,535583376.0,0.31
SH.600019,2018-07-02,4.75,4.75,497850336.0,0.3
SH.600019,2018-07-03,4.66,4.66,593354896.0,0.37
SH.600019,2018-07-04,4.68,4.68,415442624.0,0.26
SH.600019,2018-07-05,4.49,4.49,323783984.0,0.21
SH.600019,2018-07-06,4.61,4.61,401170704.0,0.25
SH.600019,2018-07-09,4.9,4.9,463268320.0,0.28
SH.600019,2018-07-10,5.02,5.02,585755648.0,0.35
SH.600019,2018-07-11,4.83,4.83,351929456.0,0.22
SH.600019,2018-07-12,5.02,5.02,464363152.0,0.28
SH.600019,2018-07-13,5.05,5.05,347312192.0,0.21
SH.600019,2018-07-16,4.92,4.92,326760272.0,0.2
SH.600019,2018-07-17,4.76,4.76,329985808.0,0.2
SH.600019,2018-07-18,4.79,4.79,386833696.0,0.23
SH.600019,2018-07-19,5.14,5.14,983750448.0,0.58
SH.600019,2018-07-20,5.31,5.31,633214752.0,0.37
SH.600019,2018-07-23,5.59,5.59,603328704.0,0.34
SH.600019,2018-07-24,5.95,5.95,1229196320.0,0.64
SH.600019,2018-07-25,6.03,6.03,639869632.0,0.34
SH.600019,2018-07-26,5.8,5.8,621715056.0,0.33
SH.600019,2018-07-27,5.93,5.93,429537120.0,0.23
SH.600019,2018-07-30,6.18,6.18,919319296.0,0.47
SH.600019,2018-07-31,6.1,6.1,346884928.0,0.18
SH.600019,2018-08-01,5.77,5.77,804761904.0,0.42
SH.600019,2018-08-02,5.69,5.69,768039088.0,0.42
SH.600019,2018-08-03,5.7,5.7,457230848.0,0.25
SH.600019,2018-08-06,5.59,5.59,406955104.0,0.23
SH.600019,2018-08-07,5.97,5.97,501716768.0,0.27
SH.600019,2018-08-08,6.07,6.07,676238368.0,0.35
SH.600019,2018-08-09,6.08,6.08,485485552.0,0.25
SH.600019,2018-08-10,6.0,6.0,301941600.0,0.16
SH.600019,2018-08-13,6.12,6.12,482905200.0,0.26
SH.600019,2018-08-14,5.87,5.87,549490144.0,0.29
SH.600019,2018-08-15,5.64,5.64,346783248.0,0.19
SH.600019,2018-08-16,5.49,5.49,413103856.0,0.23
SH.600019,2018-08-17,5.51,5.51,292957904.0,0.16
SH.600019,2018-08-20,5.76,5.76,366821072.0,0.2
SH.600019,2018-08-21,5.76,5.76,399937248.0,0.22
SH.600019,2018-08-22,5.74,5.74,196508191.0,0.11
SH.600019,2018-08-23,5.53,5.53,423857824.0,0.24
SH.600019,2018-08-24,5.48,5.48,305576320.0,0.17
SH.600019,2018-08-27,5.6,5.6,444583152.0,0.25
SH.600019,2018-08-28,5.59,5.59,448807952.0,0.25
SH.600019,2018-08-29,5.47,5.47,299280208.0,0.17
SH.600019,2018-08-30,5.34,5.34,584298624.0,0.33
SH.600019,2018-08-31,5.29,5.29,467147616.0,0.27
SH.600019,2018-09-03,5.1,5.1,375972544.0,0.22
SH.600019,2018-09-04,5.19,5.19,309370480.0,0.18
SH.600019,2018-09-05,4.96,4.96,352183232.0,0.21
SH.600019,2018-09-06,4.85,4.85,394046192.0,0.24
SH.600019,2018-09-07,4.97,4.97,352188080.0,0.21
SH.600019,2018-09-10,5.02,5.02,256720998.0,0.15
SH.600019,2018-09-11,4.58,4.58,890997872.0,0.56
SH.600019,2018-09-12,4.61,4.61,388316672.0,0.24
SH.600019,2018-09-13,4.65,4.65,319941952.0,0.2
SH.600019,2018-09-14,4.75,4.75,300609216.0,0.19
SH.600019,2018-09-17,4.64,4.64,180355674.0,0.11
SH.600019,2018-09-18,5.0,5.0,433870192.0,0.26
SH.600019,2018-09-19,5.08,5.08,434843664.0,0.26
SH.600019,2018-09-20,5.11,5.11,225707503.0,0.13
SH.600019,2018-09-21,5.36,5.36,365461248.0,0.21
SH.600019,2018-09-25,5.2,5.2,203907344.0,0.12
SH.600019,2018-09-26,5.29,5.29,455753840.0,0.26
