symbol,date,close,amount,turnover_rate,adj_factor,adj_price,ret
SZ.000538,2021-06-25,110.9,787736224.0,1.19,18.809,2085.9181000000003,0.02590194264569856
SZ.000538,2021-06-28,115.2,1364822800.0,1.98,18.809,2166.7968,0.0387736699729484
SZ.000538,2021-06-29,114.31,1156214432.0,1.66,18.809,2150.05679,-0.007725694444444486
SZ.000538,2021-06-30,115.72,991539392.0,1.42,18.809,2176.57748,0.012334878838246688
SZ.000538,2021-07-01,119.7,2124221040.0,2.92,18.809,2251.4373,0.03439336329070186
SZ.000538,2021-07-02,115.11,1410939648.0,1.99,18.809,2165.10399,-0.03834586466165413
SZ.000538,2021-07-05,115.39,972791456.0,1.41,18.809,2170.37051,0.002432455911736575
SZ.000538,2021-07-06,109.8,1421011248.0,2.13,18.809,2065.2282,-0.04844440592772348
SZ.000538,2021-07-07,108.97,875570528.0,1.34,18.809,2049.61673,-0.007559198542805068
SZ.000538,2021-07-08,105.9,1108410800.0,1.73,18.809,1991.8731000000002,-0.028172891621547236
SZ.000538,2021-07-09,104.11,829744736.0,1.32,18.809,1958.2049900000002,-0.016902738432483466
SZ.000538,2021-07-12,104.69,703866608.0,1.11,18.809,1969.11421,0.0055710306406684396
SZ.000538,2021-07-13,107.08,735476224.0,1.14,18.809,2014.06772,0.022829305568822233
SZ.000538,2021-07-14,107.41,745084768.0,1.14,18.809,2020.27469,0.0030818079940231335
SZ.000538,2021-07-15,106.2,676869616.0,1.06,18.809,1997.5158000000001,-0.011265245321664619
SZ.000538,2021-07-16,104.66,653391392.0,1.03,18.809,1968.54994,-0.014500941619585705
SZ.000538,2021-07-19,109.7,1476688256.0,2.26,18.809,2063.3473000000004,0.0481559334989492
SZ.000538,2021-07-20,106.7,738054016.0,1.14,18.809,2006.9203000000002,-0.027347310847766648
SZ.000538,2021-07-21,106.52,578167056.0,0.9,18.809,2003.53468,-0.0016869728209936152
SZ.000538,2021-07-22,105.02,785555488.0,1.23,18.809,1975.3211800000001,-0.014081862561021286
SZ.000538,2021-07-23,104.33,566179760.0,0.9,18.809,1962.3429700000002,-0.006570177109122111
SZ.000538,2021-07-26,105.1,968781184.0,1.56,18.809,1976.8259,0.007380427489696029
SZ.000538,2021-07-27,100.7,767583248.0,1.24,18.809,1894.0663000000002,-0.04186489058039955
SZ.000538,2021-07-28,100.5,651634992.0,1.08,18.809,1890.3045000000002,-0.0019860973187686426
SZ.000538,2021-07-29,101.47,788609744.0,1.3,18.809,1908.54923,0.00965174129353219
SZ.000538,2021-07-30,98.98,630112400.0,1.05,18.809,1861.7148200000001,-0.024539272691435854
SZ.000538,2021-08-02,99.24,883558096.0,1.51,18.809,1866.60516,0.0026267932915740033
SZ.000538,2021-08-03,100.52,661885632.0,1.1,18.809,1890.68068,0.012898024989923318
SZ.000538,2021-08-04,99.98,447201648.0,0.74,18.809,1880.5238200000001,-0.0053720652606445984
SZ.000538,2021-08-05,99.16,922725760.0,1.52,18.809,1865.10044,-0.008201640328065696
SZ.000538,2021-08-06,96.55,686778880.0,1.17,18.809,1816.0089500000001,-0.02632109721661946
SZ.000538,2021-08-09,97.37,672026032.0,1.14,18.809,1831.43233,0.008493008803728719
SZ.000538,2021-08-10,97.0,835015824.0,1.43,18.809,1824.4730000000002,-0.003799938379377532
SZ.000538,2021-08-11,96.43,622756016.0,1.07,18.809,1813.7518700000003,-0.005876288659793727
SZ.000538,2021-08-12,95.76,438789824.0,0.76,18.809,1801.1498400000003,-0.006948045214144938
SZ.000538,2021-08-13,94.54,624113568.0,1.09,18.809,1778.2028600000003,-0.012740183792815385
SZ.000538,2021-08-16,94.2,472385728.0,0.83,18.809,1771.8078,-0.0035963613285383556
SZ.000538,2021-08-17,92.22,631438304.0,1.12,18.809,1734.56598,-0.021019108280254772
SZ.000538,2021-08-18,91.9,437842096.0,0.79,18.809,1728.5471000000002,-0.003469963131641607
SZ.000538,2021-08-19,92.08,320147056.0,0.58,18.809,1731.93272,0.001958650707290399
SZ.000538,2021-08-20,88.7,973531040.0,1.82,18.809,1668.3583,-0.03670721112076447
SZ.000538,2021-08-23,87.12,733966976.0,1.39,18.809,1638.6400800000001,-0.017812852311161254
SZ.000538,2021-08-24,87.18,825165792.0,1.57,18.809,1639.7686200000003,0.0006887052341599809
SZ.000538,2021-08-25,88.95,747121152.0,1.4,18.809,1673.0605500000001,0.02030282174810738
SZ.000538,2021-08-26,86.03,550467312.0,1.05,18.809,1618.1382700000001,-0.032827431141090546
SZ.000538,2021-08-27,85.3,457175840.0,0.88,18.809,1604.4077,-0.00848541206555864
SZ.000538,2021-08-30,91.4,1764568896.0,3.21,18.809,1719.1426000000001,0.07151230949589693
SZ.000538,2021-08-31,88.69,755491008.0,1.41,18.809,1668.17021,-0.02964989059080969
SZ.000538,2021-09-01,91.08,742097568.0,1.36,18.809,1713.12372,0.026947795692862764
SZ.000538,2021-09-02,90.44,507832816.0,0.93,18.809,1701.0859600000001,-0.007026789635485198
SZ.000538,2021-09-03,91.87,706147536.0,1.27,18.809,1727.9828300000001,0.01581158779301206
SZ.000538,2021-09-06,94.74,823946480.0,1.45,18.809,1781.96466,0.031239795363013023
SZ.000538,2021-09-07,94.49,494306992.0,0.87,18.809,1777.26241,-0.0026388009288579317
SZ.000538,2021-09-08,93.45,385081376.0,0.68,18.809,1757.7010500000001,-0.011006455709598906
SZ.000538,2021-09-09,93.49,330318656.0,0.58,18.809,1758.45341,0.0004280363830926337
SZ.000538,2021-09-10,93.89,372789328.0,0.66,18.809,1765.97701,0.004278532463364959
SZ.000538,2021-09-13,95.81,674777328.0,1.17,18.809,1802.09029,0.02044946213654275
SZ.000538,2021-09-14,98.1,998773696.0,1.68,18.809,1845.1629,0.023901471662665763
SZ.000538,2021-09-15,97.0,511718544.0,0.87,18.809,1824.4730000000002,-0.011213047910295537
SZ.000538,2021-09-16,94.8,516102848.0,0.9,18.809,1783.0932,-0.02268041237113405
SZ.000538,2021-09-17,96.01,347322960.0,0.6,18.809,1805.85209,0.01276371308016877
SZ.000538,2021-09-22,96.86,367562496.0,0.63,18.809,1821.8397400000001,0.008853244453702835
SZ.000538,2021-09-23,97.3,320230544.0,0.54,18.809,1830.1157,0.004542638860210557
SZ.000538,2021-09-24,99.05,824416640.0,1.38,18.809,1863.03145,0.017985611510791255
SZ.000538,2021-09-27,100.66,718296560.0,1.18,18.809,1893.31394,0.016254416961130724
SZ.000538,2021-09-28,99.15,398908112.0,0.66,18.809,1864.9123500000003,-0.015000993443274213
SZ.000538,2021-09-29,97.88,379102960.0,0.64,18.809,1841.02492,-0.012808875441250756
SZ.000538,2021-09-30,97.79,308707376.0,0.52,18.809,1839.3321100000003,-0.0009194932570493197
SZ.000538,2021-10-08,98.96,429419552.0,0.72,18.809,1861.33864,0.011964413539216512
SZ.000538,2021-10-11,97.02,509746864.0,0.86,18.809,1824.84918,-0.019603880355699266
SZ.000538,2021-10-12,94.9,508653680.0,0.88,18.809,1784.9741000000001,-0.021851164708307502
SZ.000538,2021-10-13,98.0,576947472.0,0.98,18.809,1843.2820000000002,0.03266596417281353
SZ.000538,2021-10-14,97.13,400487472.0,0.69,18.809,1826.91817,-0.008877551020408325
SZ.000538,2021-10-15,94.54,599842128.0,1.04,18.809,1778.2028600000003,-0.026665293935961842
SZ.000538,2021-10-18,94.12,376962240.0,0.67,18.809,1770.3030800000001,-0.00444256399407672
SZ.000538,2021-10-19,93.92,470613648.0,0.83,18.809,1766.5412800000001,-0.0021249468763281376
SZ.000538,2021-10-20,93.31,348308976.0,0.62,18.809,1755.06779,-0.006494889267461668
SZ.000538,2021-10-21,94.0,235049997.0,0.41,18.809,1768.046,0.0073947058193120085
SZ.000538,2021-10-22,94.0,254929734.0,0.45,18.809,1768.046,0.0
SZ.000538,2021-10-25,94.26,240895946.0,0.43,18.809,1772.9363400000002,0.002765957446808631
SZ.000538,2021-10-26,93.99,264248336.0,0.47,18.809,1767.85791,-0.002864417568427924
SZ.000538,2021-10-27,91.88,396500800.0,0.71,18.809,1728.17092,-0.022449196723055564
SZ.000538,2021-10-28,88.36,983257056.0,1.85,18.809,1661.96324,-0.0383108402263822
SZ.000538,2021-10-29,89.6,558189376.0,1.03,18.809,1685.2864,0.014033499320959653
SZ.000538,2021-11-01,90.1,314680224.0,0.58,18.809,1694.6909,0.005580357142857206
SZ.000538,2021-11-02,88.95,377537328.0,0.7,18.809,1673.0605500000001,-0.012763596004439437
SZ.000538,2021-11-03,89.92,384560960.0,0.7,18.809,1691.30528,0.010905002810567721
SZ.000538,2021-11-04,89.97,260545348.0,0.48,18.809,1692.24573,0.0005560498220640309
SZ.000538,2021-11-05,89.32,254378271.0,0.47,18.809,1680.01988,-0.007224630432366319
SZ.000538,2021-11-08,88.03,370766448.0,0.69,18.809,1655.75627,-0.014442454097626456
SZ.000538,2021-11-09,88.27,170683518.0,0.32,18.809,1660.27043,0.002726343292059452
SZ.000538,2021-11-10,88.6,294241632.0,0.55,18.809,1666.4774,0.0037385295117253747
SZ.000538,2021-11-11,89.1,268433861.0,0.5,18.809,1675.8819,0.0056433408577878375
SZ.000538,2021-11-12,88.27,254565077.0,0.47,18.809,1660.27043,-0.009315375982042684
SZ.000538,2021-11-15,89.7,299186016.0,0.55,18.809,1687.1673,0.016200294550809957
SZ.000538,2021-11-16,91.37,537690320.0,0.97,18.809,1718.5783300000003,0.018617614269788252
SZ.000538,2021-11-17,90.97,293735216.0,0.53,18.809,1711.05473,-0.0043778045310277625
SZ.000538,2021-11-18,90.0,247715953.0,0.45,18.809,1692.8100000000002,-0.010662855886555911
SZ.000538,2021-11-19,90.02,188660389.0,0.35,18.809,1693.18618,0.00022222222222212373
SZ.000538,2021-11-22,89.79,281133520.0,0.52,18.809,1688.8601100000003,-0.002554987780493012
SZ.000538,2021-11-23,89.45,238156000.0,0.44,18.809,1682.4650500000002,-0.0037866132085978554
SZ.000538,2021-11-24,89.1,279460160.0,0.52,18.809,1675.8819,-0.003912800447177234
SZ.000538,2021-11-25,90.63,467221376.0,0.85,18.809,1704.65967,0.01717171717171717
SZ.000538,2021-11-26,89.03,408737280.0,0.75,18.809,1674.56527,-0.017654198389054354
SZ.000538,2021-11-29,87.95,355941024.0,0.66,18.809,1654.2515500000002,-0.01213074244636636
SZ.000538,2021-11-30,88.33,239029582.0,0.45,18.809,1661.39897,0.004320636725412053
SZ.000538,2021-12-01,88.4,181134782.0,0.34,18.809,1662.7156000000002,0.0007924827351977193
SZ.000538,2021-12-02,88.46,242393174.0,0.45,18.809,1663.84414,0.0006787330316739837
SZ.000538,2021-12-03,88.95,209088585.0,0.39,18.809,1673.0605500000001,0.0055392267691614094
SZ.000538,2021-12-06,89.5,290733792.0,0.53,18.809,1683.4055,0.006183249016301184
SZ.000538,2021-12-07,90.64,444228912.0,0.81,18.809,1704.84776,0.012737430167597763
SZ.000538,2021-12-08,90.99,326810448.0,0.59,18.809,1711.43091,0.0038614298323036422
SZ.000538,2021-12-09,93.2,737819392.0,1.31,18.809,1752.9988,0.024288383338828545
SZ.000538,2021-12-10,92.97,506198992.0,0.89,18.809,1748.67273,-0.0024678111587983498
SZ.000538,2021-12-13,93.1,425496224.0,0.75,18.809,1751.1179,0.001398300527051699
SZ.000538,2021-12-14,92.8,387070432.0,0.69,18.809,1745.4752,-0.0032223415682061107
SZ.000538,2021-12-15,91.47,320593344.0,0.57,18.809,1720.4592300000002,-0.014331896551724066
SZ.000538,2021-12-16,91.7,254726979.0,0.46,18.809,1724.7853000000002,0.002514485623701823
SZ.000538,2021-12-17,90.74,249466381.0,0.45,18.809,1706.72866,-0.010468920392584624
SZ.000538,2021-12-20,94.78,1400461472.0,2.43,18.809,1782.71702,0.04452281243112188
SZ.000538,2021-12-21,95.55,756153072.0,1.3,18.809,1797.19995,0.008124076809453484
SZ.000538,2021-12-22,97.75,1035538672.0,1.76,18.809,1838.57975,0.02302459445316596
SZ.000538,2021-12-23,95.64,740970912.0,1.27,18.809,1798.8927600000002,-0.0215856777493606
SZ.000538,2021-12-24,99.61,1434099376.0,2.4,18.809,1873.5644900000002,0.04150982852363039
SZ.000538,2021-12-27,99.18,1037938848.0,1.71,18.809,1865.4766200000001,-0.004316835659070373
SZ.000538,2021-12-28,98.26,597444176.0,1.0,18.809,1848.1723400000003,-0.009276063722524652
SZ.000538,2021-12-29,97.0,664933344.0,1.12,18.809,1824.4730000000002,-0.012823122328516234
SZ.000538,2021-12-30,97.0,457065136.0,0.78,18.809,1824.4730000000002,0.0
SZ.000538,2021-12-31,104.65,1907639984.0,3.07,18.809,1968.3618500000002,0.07886597938144324
SZ.000651,2016-09-02,19.49,71350746.0,0.06,142.764,2782.47036,
SZ.000651,2016-09-05,21.44,47860704.0,0.04,142.764,3060.86016,0.10005130836326326
SZ.000651,2016-09-06,23.0,11567214080.0,8.33,142.764,3283.572,0.0727611940298507
SZ.000651,2016-09-07,22.86,4802862336.0,3.5,142.764,3263.58504,-0.006086956521739184
SZ.000651,2016-09-08,22.48,3427819856.0,2.55,142.764,3209.3347200000003,-0.016622922134733042
SZ.000651,2016-09-09,22.26,2534465424.0,1.89,142.764,3177.9266400000006,-0.009786476868327343
SZ.000651,2016-09-12,22.07,2580056528.0,1.95,142.764,3150.80148,-0.008535489667565344
SZ.000651,2016-09-13,21.98,1956996416.0,1.48,142.764,3137.95272,-0.004077933846850845
SZ.000651,2016-09-14,21.43,2426725840.0,1.88,142.764,3059.4325200000003,-0.02502274795268422
SZ.000651,2016-09-19,22.09,2665199024.0,2.03,142.764,3153.6567600000003,0.030797946803546417
SZ.000651,2016-09-20,22.02,1509674368.0,1.14,142.764,3143.66328,-0.0031688546853779753
SZ.000651,2016-09-21,22.0,1218341744.0,0.93,142.764,3140.808,-0.0009082652134424496
SZ.000651,2016-09-22,21.75,1830470944.0,1.39,142.764,3105.117,-0.011363636363636354
SZ.000651,2016-09-23,21.44,1398231856.0,1.09,142.764,3060.86016,-0.01425287356321836
SZ.000651,2016-09-26,21.51,1295934880.0,1.0,142.764,3070.8536400000003,0.0032649253731342753
SZ.000651,2016-09-27,22.03,2153037104.0,1.64,142.764,3145.0909200000006,0.02417480241748038
SZ.000651,2016-09-28,21.9,1296675248.0,0.99,142.764,3126.5316,-0.00590104403086722
SZ.000651,2016-09-29,21.84,1169801024.0,0.89,142.764,3117.96576,-0.002739726027397138
SZ.000651,2016-09-30,22.22,1403460112.0,1.06,142.764,3172.21608,0.017399267399267337
SZ.000651,2016-10-10,22.11,1632180352.0,1.24,142.764,3156.51204,-0.004950495049504955
SZ.000651,2016-10-11,22.11,981783488.0,0.74,142.764,3156.51204,0.0
SZ.000651,2016-10-12,22.2,1088890480.0,0.82,142.764,3169.3608,0.00407055630936215
SZ.000651,2016-10-13,22.07,802356656.0,0.61,142.764,3150.80148,-0.005855855855855796
SZ.000651,2016-10-14,21.94,793925232.0,0.61,142.764,3132.2421600000002,-0.005890348889895702
SZ.000651,2016-10-17,21.74,814812672.0,0.62,142.764,3103.68936,-0.00911577028258903
SZ.000651,2016-10-18,21.88,856784144.0,0.66,142.764,3123.67632,0.0064397424103035394
SZ.000651,2016-10-19,21.78,909106880.0,0.7,142.764,3109.3999200000003,-0.00457038391224851
SZ.000651,2016-10-20,21.82,726053040.0,0.56,142.764,3115.1104800000003,0.0018365472910928382
SZ.000651,2016-10-21,22.44,2084514160.0,1.57,142.764,3203.6241600000003,0.028414298808432603
SZ.000651,2016-10-24,22.55,1789141696.0,1.31,142.764,3219.3282000000004,0.004901960784313708
SZ.000651,2016-10-25,23.03,1698802192.0,1.24,142.764,3287.85492,0.02128603104212856
SZ.000651,2016-10-26,22.63,1391310928.0,1.03,142.764,3230.74932,-0.017368649587494622
SZ.000651,2016-10-27,22.42,723341968.0,0.54,142.764,3200.7688800000005,-0.009279717189571213
SZ.000651,2016-10-28,22.4,1284819648.0,0.95,142.764,3197.9136,-0.0008920606601251491
SZ.000651,2016-11-17,22.84,4677421312.0,3.4,142.764,3260.72976,0.019642857142857295
SZ.000651,2016-11-18,22.52,1772219104.0,1.32,142.764,3215.0452800000003,-0.014010507880910628
SZ.000651,2016-11-21,22.8,4590813696.0,3.36,142.764,3255.0192,0.01243339253996445
SZ.000651,2016-11-22,23.23,5277779968.0,3.8,142.764,3316.40772,0.01885964912280702
SZ.000651,2016-11-23,25.55,8218181632.0,5.54,142.764,3647.6202000000003,0.09987085665088258
SZ.000651,2016-11-24,26.38,8397362432.0,5.39,142.764,3766.11432,0.03248532289628181
SZ.000651,2016-11-25,27.23,8319428608.0,5.26,142.764,3887.46372,0.03222137983320694
SZ.000651,2016-11-28,28.47,11861315840.0,7.12,142.764,4064.4910800000002,0.045538009548292235
SZ.000651,2016-12-01,30.59,14612061440.0,7.95,142.764,4367.15076,0.07446434843695116
SZ.000651,2016-12-02,28.76,9348845312.0,5.35,142.764,4105.892640000001,-0.059823471722785126
SZ.000651,2016-12-05,25.88,9492806912.0,6.06,142.764,3694.73232,-0.10013908205841471
SZ.000651,2016-12-06,26.33,8266878720.0,5.24,142.764,3758.97612,0.017387944358578045
SZ.000651,2016-12-07,26.19,4390706688.0,2.83,142.764,3738.9891600000005,-0.00531712875047452
SZ.000651,2016-12-08,26.24,4119794176.0,2.62,142.764,3746.12736,0.0019091256204657459
SZ.000651,2016-12-09,26.99,6125510912.0,3.83,142.764,3853.2003600000003,0.028582317073170715
SZ.000651,2016-12-12,25.34,6119212288.0,3.97,142.764,3617.63976,-0.06113375324194148
SZ.000651,2016-12-13,25.54,3694550208.0,2.44,142.764,3646.19256,0.007892659826361559
SZ.000651,2016-12-14,25.3,3309430736.0,2.17,142.764,3611.9292000000005,-0.009397024275645927
SZ.000651,2016-12-15,24.75,3933305824.0,2.65,142.764,3533.409,-0.021739130434782705
SZ.000651,2016-12-16,24.99,2882171232.0,1.94,142.764,3567.67236,0.00969696969696976
SZ.000651,2016-12-19,24.16,2582589856.0,1.76,142.764,3449.17824,-0.033213285314125596
SZ.000651,2016-12-20,24.0,2044278336.0,1.43,142.764,3426.3360000000002,-0.0066225165562914245
SZ.000651,2016-12-21,24.2,1614040736.0,1.12,142.764,3454.8888,0.008333333333333304
SZ.000651,2016-12-22,24.66,2709628768.0,1.85,142.764,3520.5602400000002,0.01900826446281001
SZ.000651,2016-12-23,24.09,1719570592.0,1.19,142.764,3439.18476,-0.02311435523114358
SZ.000651,2016-12-26,24.62,1845764752.0,1.27,142.764,3514.8496800000003,0.022000830220008316
SZ.000651,2016-12-27,24.97,2572493088.0,1.72,142.764,3564.8170800000003,0.01421608448415923
SZ.000651,2016-12-28,24.94,1420952928.0,0.95,142.764,3560.5341600000006,-0.0012014417300759694
SZ.000651,2016-12-29,24.83,1128873088.0,0.76,142.764,3544.83012,-0.004410585404972078
SZ.000651,2016-12-30,24.62,1166376016.0,0.79,142.764,3514.8496800000003,-0.008457511075312119
SZ.000651,2017-01-03,25.06,1461009056.0,0.98,142.764,3577.66584,0.017871649065800188
SZ.000651,2017-01-04,25.14,1795780768.0,1.2,142.764,3589.0869600000005,0.0031923383878691425
SZ.000651,2017-01-05,25.26,1592596960.0,1.06,142.764,3606.2186400000005,0.004773269689737569
SZ.000651,2017-01-06,25.0,1352108272.0,0.91,142.764,3569.1000000000004,-0.010292953285827466
SZ.000651,2017-01-09,24.74,1390066320.0,0.94,142.764,3531.98136,-0.010400000000000076
SZ.000651,2017-01-10,24.93,1148129120.0,0.78,142.764,3559.1065200000003,0.007679870654810017
SZ.000651,2017-01-11,24.68,858835216.0,0.58,142.764,3523.41552,-0.010028078620136438
SZ.000651,2017-01-12,24.31,940257104.0,0.64,142.764,3470.5928400000003,-0.014991896272285143
SZ.000651,2017-01-13,24.16,1005205168.0,0.69,142.764,3449.17824,-0.006170300287947406
SZ.000651,2017-01-16,23.79,1457234416.0,1.03,142.764,3396.35556,-0.01531456953642385
SZ.000651,2017-01-17,24.17,925964112.0,0.65,142.764,3450.6058800000005,0.01597309794031121
SZ.000651,2017-01-18,24.96,2283523984.0,1.54,142.764,3563.3894400000004,0.03268514687629298
SZ.000651,2017-01-19,24.88,946378832.0,0.64,142.764,3551.96832,-0.0032051282051283048
SZ.000651,2017-01-20,25.37,1734380416.0,1.15,142.764,3621.9226800000006,0.019694533762057986
SZ.000651,2017-01-23,25.28,1503455632.0,0.99,142.764,3609.0739200000003,-0.0035474970437525677
SZ.000651,2017-01-24,25.32,1007975376.0,0.67,142.764,3614.7844800000003,0.0015822784810126667
SZ.000651,2017-01-25,25.5,813670352.0,0.54,142.764,3640.4820000000004,0.007109004739336511
SZ.000651,2017-01-26,25.78,1339623040.0,0.87,142.764,3680.4559200000003,0.01098039215686275
SZ.000651,2017-02-03,25.39,828281936.0,0.55,142.764,3624.7779600000003,-0.015128006206361566
SZ.000651,2017-02-06,25.26,1071342672.0,0.71,142.764,3606.2186400000005,-0.005120126033871575
SZ.000651,2017-02-07,25.13,1130717744.0,0.76,142.764,3587.65932,-0.005146476642913789
SZ.000651,2017-02-08,25.35,1041008672.0,0.69,142.764,3619.0674000000004,0.008754476721050564
SZ.000651,2017-02-09,25.62,1498636528.0,0.98,142.764,3657.6136800000004,0.010650887573964596
SZ.000651,2017-02-10,25.97,1987487232.0,1.28,142.764,3707.58108,0.013661202185792254
SZ.000651,2017-02-13,27.1,3225202448.0,2.02,142.764,3868.9044000000004,0.04351174432036986
SZ.000651,2017-02-14,26.9,2681881312.0,1.66,142.764,3840.3516,-0.0073800738007381295
SZ.000651,2017-02-15,26.99,2154887216.0,1.33,142.764,3853.2003600000003,0.0033457249070631967
SZ.000651,2017-02-16,27.59,2025265248.0,1.25,142.764,3938.85876,0.022230455724342235
SZ.000651,2017-02-17,27.41,2126943424.0,1.3,142.764,3913.1612400000004,-0.0065241029358462654
SZ.000651,2017-02-20,28.55,3750275440.0,2.22,142.764,4075.9122,0.041590660342940566
SZ.000651,2017-02-21,28.24,2527256896.0,1.5,142.764,4031.65536,-0.010858143607705761
SZ.000651,2017-02-22,28.32,1843088768.0,1.09,142.764,4043.07648,0.0028328611898016387
SZ.000651,2017-02-23,27.91,1988514064.0,1.19,142.764,3984.5432400000004,-0.014477401129943446
SZ.000651,2017-02-24,27.85,1911712208.0,1.16,142.764,3975.9774000000007,-0.002149767108563183
SZ.000651,2017-02-27,27.13,1957749424.0,1.2,142.764,3873.18732,-0.02585278276481162
SZ.000651,2017-02-28,27.44,1188971088.0,0.73,142.764,3917.4441600000005,0.011426465167711175
SZ.000651,2017-03-01,27.46,1132609344.0,0.69,142.764,3920.2994400000002,0.0007288629737609575
SZ.000651,2017-03-02,27.31,999655152.0,0.61,142.764,3898.88484,-0.005462490895848493
SZ.000651,2017-03-03,27.3,1077032416.0,0.66,142.764,3897.4572000000003,-0.00036616623947272053
SZ.000651,2017-03-06,28.15,2449349232.0,1.46,142.764,4018.8066,0.031135531135531025
SZ.000651,2017-03-07,28.23,1450328128.0,0.86,142.764,4030.2277200000003,0.002841918294849144
SZ.000651,2017-03-08,28.09,1397943472.0,0.83,142.764,4010.24076,-0.004959263195182473
